"id","name","category_code","disease_code","created_at","updated_at"
"10587","W688 - Ahogamiento y Sumersion Consecutivos a Caida en una Piscina, en Otro Lugar Especificado","W68","8",,
"10588","W689 - Ahogamiento y Sumersion Consecutivos a Caida en una Piscina, en Lugar no Especificado","W68","9",,
"10589","W690 - Ahogamiento y Sumersion mientras se esta en Aguas Naturales, en Vivienda","W69","0",,
"10590","W691 - Ahogamiento y Sumersion mientras se esta en Aguas Naturales, en Institucion Residencial","W69","1",,
"10591","W692 - Ahogamiento y Sumersion mientras se esta en Aguas Naturales, en Escuelas, otras Instituc","W69","2",,
"10592","W693 - Ahogamiento y Sumersion mientras se esta en Aguas Naturales, en Areas de deporte y Atlet","W69","3",,
"10593","W694 - Ahogamiento y Sumersion mientras se esta en Aguas Naturales, en Calles y Carreteras","W69","4",,
"10594","W695 - Ahogamiento y Sumersion mientras se esta en Aguas Naturales, en Comercio y Area de Servi","W69","5",,
"10595","W696 - Ahogamiento y Sumersion mientras se esta en Aguas Naturales, en Area Industrial y de la","W69","6",,
"10596","W697 - Ahogamiento y Sumersion mientras se esta en Aguas Naturales, en Granja","W69","7",,
"10597","W698 - Ahogamiento y Sumersion mientras se esta en Aguas Naturales, en Otro Lugar Especificado","W69","8",,
"10598","W699 - Ahogamiento y Sumersion mientras se esta en Aguas Naturales, en Lugar no Especificado","W69","9",,
"10599","W700 - Ahogamiento y Sumersion Posterior a Caida en Aguas Naturales, en Vivienda","W70","0",,
"10600","W701 - Ahogamiento y Sumersion Posterior a Caida en Aguas Naturales, en Institucion Residencial","W70","1",,
"10601","W702 - Ahogamiento y Sumersion Posterior a Caida en Aguas Naturales, en Escuelas, otras Institu","W70","2",,
"10602","W703 - Ahogamiento y Sumersion Posterior a Caida en Aguas Naturales, en Areas de deporte y Atle","W70","3",,
"10603","W704 - Ahogamiento y Sumersion Posterior a Caida en Aguas Naturales, en Calles y Carreteras","W70","4",,
"10604","W705 - Ahogamiento y Sumersion Posterior a Caida en Aguas Naturales, en Comercio y Area de Serv","W70","5",,
"10605","W706 - Ahogamiento y Sumersion Posterior a Caida en Aguas Naturales, en Area Industrial y de la","W70","6",,
"10606","W707 - Ahogamiento y Sumersion Posterior a Caida en Aguas Naturales, en Granja","W70","7",,
"10607","W708 - Ahogamiento y Sumersion Posterior a Caida en Aguas Naturales, en Otro Lugar Especificado","W70","8",,
"10608","W709 - Ahogamiento y Sumersion Posterior a Caida en Aguas Naturales, en Lugar no Especificado","W70","9",,
"10609","W730 - Otros Ahogamientos y Sumersiones Especificados, en Vivienda","W73","0",,
"10610","W731 - Otros Ahogamientos y Sumersiones Especificados, en Institucion Residencial","W73","1",,
"10611","W732 - Otros Ahogamientos y Sumersiones Especificados, en Escuelas, otras Instituciones y Areas","W73","2",,
"10612","W733 - Otros Ahogamientos y Sumersiones Especificados, en Areas de deporte y Atletismo","W73","3",,
"10613","W734 - Otros Ahogamientos y Sumersiones Especificados, en Calles y Carreteras","W73","4",,
"10614","W735 - Otros Ahogamientos y Sumersiones Especificados, en Comercio y Area de Servicios","W73","5",,
"10615","W736 - Otros Ahogamientos y Sumersiones Especificados, en Area Industrial y de la Construccion","W73","6",,
"10616","W737 - Otros Ahogamientos y Sumersiones Especificados, en Granja","W73","7",,
"10617","W738 - Otros Ahogamientos y Sumersiones Especificados, en Otro Lugar Especificado","W73","8",,
"10618","W739 - Otros Ahogamientos y Sumersiones Especificados, en Lugar no Especificado","W73","9",,
"10619","W740 - Ahogamiento y Sumersion no Especificados, en Vivienda","W74","0",,
"10620","W741 - Ahogamiento y Sumersion no Especificados, en Institucion Residencial","W74","1",,
"10621","W742 - Ahogamiento y Sumersion no Especificados, en Escuelas, otras Instituciones y Areas Admin","W74","2",,
"10622","W743 - Ahogamiento y Sumersion no Especificados, en Areas de deporte y Atletismo","W74","3",,
"10623","W744 - Ahogamiento y Sumersion no Especificados, en Calles y Carreteras","W74","4",,
"10624","W745 - Ahogamiento y Sumersion no Especificados, en Comercio y Area de Servicios","W74","5",,
"10625","W746 - Ahogamiento y Sumersion no Especificados, en Area Industrial y de la Construccion","W74","6",,
"10626","W747 - Ahogamiento y Sumersion no Especificados, en Granja","W74","7",,
"10627","W748 - Ahogamiento y Sumersion no Especificados, en Otro Lugar Especificado","W74","8",,
"10628","W749 - Ahogamiento y Sumersion no Especificados, en Lugar no Especificado","W74","9",,
"10629","W750 - Sofocacion y Estrangulamiento Accidental en la Cama, en Vivienda","W75","0",,
"10630","W751 - Sofocacion y Estrangulamiento Accidental en la Cama, en Institucion Residencial","W75","1",,
"10631","W752 - Sofocacion y Estrangulamiento Accidental en la Cama, en Escuelas, otras Instituciones y","W75","2",,
"10632","W753 - Sofocacion y Estrangulamiento Accidental en la Cama, en Areas de deporte y Atletismo","W75","3",,
"10633","W754 - Sofocacion y Estrangulamiento Accidental en la Cama, en Calles y Carreteras","W75","4",,
"10634","W755 - Sofocacion y Estrangulamiento Accidental en la Cama, en Comercio y Area de Servicios","W75","5",,
"10635","W756 - Sofocacion y Estrangulamiento Accidental en la Cama, en Area Industrial y de la Construc","W75","6",,
"10636","W757 - Sofocacion y Estrangulamiento Accidental en la Cama, en Granja","W75","7",,
"10637","W758 - Sofocacion y Estrangulamiento Accidental en la Cama, en Otro Lugar Especificado","W75","8",,
"10638","W759 - Sofocacion y Estrangulamiento Accidental en la Cama, en Lugar no Especificado","W75","9",,
"10639","W760 - Otros Estrangulamientos y Ahorcamientos Accidentales, en Vivienda","W76","0",,
"10640","W761 - Otros Estrangulamientos y Ahorcamientos Accidentales, en Institucion Residencial","W76","1",,
"10641","W762 - Otros Estrangulamientos y Ahorcamientos Accidentales, en Escuelas, otras Instituciones y","W76","2",,
"10642","W763 - Otros Estrangulamientos y Ahorcamientos Accidentales, en Areas de deporte y Atletismo","W76","3",,
"10643","W764 - Otros Estrangulamientos y Ahorcamientos Accidentales, en Calles y Carreteras","W76","4",,
"10644","W765 - Otros Estrangulamientos y Ahorcamientos Accidentales, en Comercio y Area de Servicios","W76","5",,
"10645","W766 - Otros Estrangulamientos y Ahorcamientos Accidentales, en Area Industrial y de la Constru","W76","6",,
"10646","W767 - Otros Estrangulamientos y Ahorcamientos Accidentales, en Granja","W76","7",,
"10647","W768 - Otros Estrangulamientos y Ahorcamientos Accidentales, en Otro Lugar Especificado","W76","8",,
"10648","W769 - Otros Estrangulamientos y Ahorcamientos Accidentales, en Lugar no Especificado","W76","9",,
"10649","W770 - Obstruccion de la Respiracion debida a Hundimiento, Caida de Tierra u otras Sustancias,","W77","0",,
"10650","W771 - Obstruccion de la Respiracion debida a Hundimiento, Caida de Tierra u otras Sustancias,","W77","1",,
"10651","W772 - Obstruccion de la Respiracion debida a Hundimiento, Caida de Tierra u otras Sustancias,","W77","2",,
"10652","W773 - Obstruccion de la Respiracion debida a Hundimiento, Caida de Tierra u otras Sustancias,","W77","3",,
"10653","W774 - Obstruccion de la Respiracion debida a Hundimiento, Caida de Tierra u otras Sustancias,","W77","4",,
"10654","W775 - Obstruccion de la Respiracion debida a Hundimiento, Caida de Tierra u otras Sustancias,","W77","5",,
"10655","W776 - Obstruccion de la Respiracion debida a Hundimiento, Caida de Tierra u otras Sustancias,","W77","6",,
"10656","W777 - Obstruccion de la Respiracion debida a Hundimiento, Caida de Tierra u otras Sustancias,","W77","7",,
"10657","W778 - Obstruccion de la Respiracion debida a Hundimiento, Caida de Tierra u otras Sustancias,","W77","8",,
"10658","W779 - Obstruccion de la Respiracion debida a Hundimiento, Caida de Tierra u otras Sustancias,","W77","9",,
"10659","W780 - Inhalacion de Contenidos Gastricos, en Vivienda","W78","0",,
"10660","W781 - Inhalacion de Contenidos Gastricos, en Institucion Residencial","W78","1",,
"10661","W782 - Inhalacion de Contenidos Gastricos, en Escuelas, otras Instituciones y Areas Administrat","W78","2",,
"10662","W783 - Inhalacion de Contenidos Gastricos, en Areas de deporte y Atletismo","W78","3",,
"10663","W784 - Inhalacion de Contenidos Gastricos, en Calles y Carreteras","W78","4",,
"10664","W785 - Inhalacion de Contenidos Gastricos, en Comercio y Area de Servicios","W78","5",,
"10665","W786 - Inhalacion de Contenidos Gastricos, en Area Industrial y de la Construccion","W78","6",,
"10666","W787 - Inhalacion de Contenidos Gastricos, en Granja","W78","7",,
"10667","W788 - Inhalacion de Contenidos Gastricos, en Otro Lugar Especificado","W78","8",,
"10668","W789 - Inhalacion de Contenidos Gastricos, en Lugar no Especificado","W78","9",,
"10669","W790 - Inhalacion e Ingestion de Alimento que causa Obstruccion de las Vias Respiratorias, en V","W79","0",,
"10670","W791 - Inhalacion e Ingestion de Alimento que causa Obstruccion de las Vias Respiratorias, en I","W79","1",,
"10671","W792 - Inhalacion e Ingestion de Alimento que causa Obstruccion de las Vias Respiratorias, en E","W79","2",,
"10672","W793 - Inhalacion e Ingestion de Alimento que causa Obstruccion de las Vias Respiratorias, en A","W79","3",,
"10673","W794 - Inhalacion e Ingestion de Alimento que causa Obstruccion de las Vias Respiratorias, en C","W79","4",,
"10674","W795 - Inhalacion e Ingestion de Alimento que causa Obstruccion de las Vias Respiratorias, en C","W79","5",,
"10675","W796 - Inhalacion e Ingestion de Alimento que causa Obstruccion de las Vias Respiratorias, en A","W79","6",,
"10676","W797 - Inhalacion e Ingestion de Alimento que causa Obstruccion de las Vias Respiratorias, en G","W79","7",,
"10677","W798 - Inhalacion e Ingestion de Alimento que causa Obstruccion de las Vias Respiratorias, en O","W79","8",,
"10678","W799 - Inhalacion e Ingestion de Alimento que causa Obstruccion de las Vias Respiratorias, en L","W79","9",,
"10679","W800 - Inhalacion e Ingestion de otros Objetos que Causan Obstruccion de las Vias Respiratorias","W80","0",,
"10680","W801 - Inhalacion e Ingestion de otros Objetos que Causan Obstruccion de las Vias Respiratorias","W80","1",,
"10681","W802 - Inhalacion e Ingestion de otros Objetos que Causan Obstruccion de las Vias Respiratorias","W80","2",,
"10682","W803 - Inhalacion e Ingestion de otros Objetos que Causan Obstruccion de las Vias Respiratorias","W80","3",,
"10683","W804 - Inhalacion e Ingestion de otros Objetos que Causan Obstruccion de las Vias Respiratorias","W80","4",,
"10684","W805 - Inhalacion e Ingestion de otros Objetos que Causan Obstruccion de las Vias Respiratorias","W80","5",,
"10685","W806 - Inhalacion e Ingestion de otros Objetos que Causan Obstruccion de las Vias Respiratorias","W80","6",,
"10686","W807 - Inhalacion e Ingestion de otros Objetos que Causan Obstruccion de las Vias Respiratorias","W80","7",,
"10687","W808 - Inhalacion e Ingestion de otros Objetos que Causan Obstruccion de las Vias Respiratorias","W80","8",,
"10688","W809 - Inhalacion e Ingestion de otros Objetos que Causan Obstruccion de las Vias Respiratorias","W80","9",,
"10689","W810 - Confinado o Atrapado en un Ambiente con Bajo Contenido de Oxigeno, en Vivienda","W81","0",,
"10690","W811 - Confinado o Atrapado en un Ambiente con Bajo Contenido de Oxigeno, en Institucion Reside","W81","1",,
"10691","W812 - Confinado o Atrapado en un Ambiente con Bajo Contenido de Oxigeno, en Escuelas, otras In","W81","2",,
"10692","W813 - Confinado o Atrapado en un Ambiente con Bajo Contenido de Oxigeno, en Areas de deporte y","W81","3",,
"10693","W814 - Confinado o Atrapado en un Ambiente con Bajo Contenido de Oxigeno, en Calles y Carretera","W81","4",,
"10694","W815 - Confinado o Atrapado en un Ambiente con Bajo Contenido de Oxigeno, en Comercio y Area de","W81","5",,
"10695","W816 - Confinado o Atrapado en un Ambiente con Bajo Contenido de Oxigeno, en Area Industrial y","W81","6",,
"10696","W817 - Confinado o Atrapado en un Ambiente con Bajo Contenido de Oxigeno, en Granja","W81","7",,
"10697","W818 - Confinado o Atrapado en un Ambiente con Bajo Contenido de Oxigeno, en Otro Lugar Especif","W81","8",,
"10698","W819 - Confinado o Atrapado en un Ambiente con Bajo Contenido de Oxigeno, en Lugar no Especific","W81","9",,
"10699","W830 - Otras Obstrucciones Especificadas de la Respiracion, en Vivienda","W83","0",,
"10700","W831 - Otras Obstrucciones Especificadas de la Respiracion, en Institucion Residencial","W83","1",,
"10701","W832 - Otras Obstrucciones Especificadas de la Respiracion, en Escuelas, otras Instituciones y","W83","2",,
"10702","W833 - Otras Obstrucciones Especificadas de la Respiracion, en Areas de deporte y Atletismo","W83","3",,
"10703","W834 - Otras Obstrucciones Especificadas de la Respiracion, en Calles y Carreteras","W83","4",,
"10704","W835 - Otras Obstrucciones Especificadas de la Respiracion, en Comercio y Area de Servicios","W83","5",,
"10705","W836 - Otras Obstrucciones Especificadas de la Respiracion, en Area Industrial y de la Construc","W83","6",,
"10706","W837 - Otras Obstrucciones Especificadas de la Respiracion, en Granja","W83","7",,
"10707","W838 - Otras Obstrucciones Especificadas de la Respiracion, en Otro Lugar Especificado","W83","8",,
"10708","W839 - Otras Obstrucciones Especificadas de la Respiracion, en Lugar no Especificado","W83","9",,
"10709","W840 - Obstruccion no Especificada de la Respiracion, en Vivienda","W84","0",,
"10710","W841 - Obstruccion no Especificada de la Respiracion, en Institucion Residencial","W84","1",,
"10711","W842 - Obstruccion no Especificada de la Respiracion, en Escuelas, otras Instituciones y Areas","W84","2",,
"10712","W843 - Obstruccion no Especificada de la Respiracion, en Areas de deporte y Atletismo","W84","3",,
"10713","W844 - Obstruccion no Especificada de la Respiracion, en Calles y Carreteras","W84","4",,
"10714","W845 - Obstruccion no Especificada de la Respiracion, en Comercio y Area de Servicios","W84","5",,
"10715","W846 - Obstruccion no Especificada de la Respiracion, en Area Industrial y de la Construccion","W84","6",,
"10716","W847 - Obstruccion no Especificada de la Respiracion, en Granja","W84","7",,
"10717","W848 - Obstruccion no Especificada de la Respiracion, en Otro Lugar Especificado","W84","8",,
"10718","W849 - Obstruccion no Especificada de la Respiracion, en Lugar no Especificado","W84","9",,
"10719","W850 - Exposicion a Lineas de Transmision Electrica, en Vivienda","W85","0",,
"10720","W851 - Exposicion a Lineas de Transmision Electrica, en Institucion Residencial","W85","1",,
"10721","W852 - Exposicion a Lineas de Transmision Electrica, en Escuelas, otras Instituciones y Areas A","W85","2",,
"10722","W853 - Exposicion a Lineas de Transmision Electrica, en Areas de deporte y Atletismo","W85","3",,
"10723","W854 - Exposicion a Lineas de Transmision Electrica, en Calles y Carreteras","W85","4",,
"10724","W855 - Exposicion a Lineas de Transmision Electrica, en Comercio y Area de Servicios","W85","5",,
"10725","W856 - Exposicion a Lineas de Transmision Electrica, en Area Industrial y de la Construccion","W85","6",,
"10726","W857 - Exposicion a Lineas de Transmision Electrica, en Granja","W85","7",,
"10727","W858 - Exposicion a Lineas de Transmision Electrica, en Otro Lugar Especificado","W85","8",,
"10728","W859 - Exposicion a Lineas de Transmision Electrica, en Lugar no Especificado","W85","9",,
"10729","W860 - Exposicion a otras Corrientes Electricas Especificadas, en Vivienda","W86","0",,
"10730","W861 - Exposicion a otras Corrientes Electricas Especificadas, en Institucion Residencial","W86","1",,
"10731","W862 - Exposicion a otras Corrientes Electricas Especificadas, en Escuelas, otras Instituciones","W86","2",,
"10732","W863 - Exposicion a otras Corrientes Electricas Especificadas, en Areas de deporte y Atletismo","W86","3",,
"10733","W864 - Exposicion a otras Corrientes Electricas Especificadas, en Calles y Carreteras","W86","4",,
"10734","W865 - Exposicion a otras Corrientes Electricas Especificadas, en Comercio y Area de Servicios","W86","5",,
"10735","W866 - Exposicion a otras Corrientes Electricas Especificadas, en Area Industrial y de la Const","W86","6",,
